year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,262.0,6720.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3,0,Head_Householder,35,Female,White,Divorced,1_child,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Never_worked,No,6720.0,0.0,0.0,0,0.0,6720.0,0.0,79.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500.0,0.0,68000.0,1,1,1,0,0,0,0,0,0,0,1,1,3,0,0,1,99,99,0,Spouse,49,Female,White,Married_spouse_present,No_children,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,37,78,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,28000.0,28000.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000.0,0.0,44456.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,Head_Householder,48,Female,Black_Negro,Never_married_single,No_children,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,30,24,Works_for_wages_salary,40-47_weeks,,Worked_previous_yr,Yes,33728.0,24000.0,0.0,0,3828.0,0.0,0.0,501.0,Same_house,6,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),77500.0,0.0,39000.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,20,8,0,Spouse,41,Female,Black_Negro,Married_spouse_present,3,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,29,72,Works_for_wages_salary,40-47_weeks,35-39_hours,,Yes,7000.0,7000.0,0.0,0,0.0,0.0,0.0,300.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,33140.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,20,20,0,Head_Householder,42,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,23,18,Works_for_wages_salary,48-49_weeks,40_hours,,Yes,25000.0,25000.0,0.0,0,0.0,0.0,0.0,342.0,Same_house,6,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000.0,0.0,195516.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,35,Male,Black_Negro,Never_married_single,,Yes_in_school,4+_years_of_college,Public_school,Employed,Yes_in_labor_force,79,92,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,195516.0,195516.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,1,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,61400.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,21,Female,White,Never_married_single,No_children,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,18,44,Works_for_wages_salary,1-13_weeks,1-14_hours,,Yes,400.0,400.0,0.0,0,0.0,0.0,0.0,392.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),52500.0,0.0,25008.0,1,1,1,1,0,0,0,0,0,0,0,0,6,0,0,1,99,99,0,Grandchild,12,Male,Black_Negro,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,151.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000.0,0.0,87000.0,1,1,1,1,0,0,0,0,0,0,1,2,4,2,0,1,15,12,0,Spouse,40,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,20,8,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,40000.0,40000.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,0,Yes,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,875.0,38800.0,1,2,1,1,0,0,0,0,0,0,0,0,10,0,0,1,99,99,3,Sibling,24,Female,White,Married_spouse_absent,1_child,No_not_in_school,Grade_12,Not_enrolled,Unemployed,Yes_in_labor_force,41,68,Works_for_wages_salary,,,Worked_2_yrs_prior,No,0.0,0.0,0.0,0,0.0,0.0,0.0,147.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,575.0,28000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,26,Female,White,Never_married_single,No_children,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,41,72,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,28000.0,28000.0,0.0,0,0.0,0.0,0.0,434.0,Moved_place_not_reported,1,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500.0,0.0,16182.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,77,Female,White,Widowed,2__children,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,27,39,Works_for_wages_salary,,,Worked_3-5_yrs_ago,No,16182.0,0.0,0.0,0,10367.0,0.0,0.0,272.0,Same_house,7,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,187.0,7032.0,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,4,Child,10,Male,White,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,42.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,362.0,63000.0,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,1,99,99,0,Other_relatives,25,Male,White,Never_married_single,,Yes_in_school,Grade_12,Public_school,Employed,Yes_in_labor_force,27,22,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,13000.0,13000.0,0.0,0,0.0,0.0,0.0,318.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,512.0,5000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,20,Male,White,Never_married_single,,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,18,19,Works_for_wages_salary,14-26_weeks,30-34_hours,,Yes,5000.0,5000.0,0.0,0,0.0,0.0,0.0,78.0,Same_house,1,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,60650.0,1,1,2,1,0,0,0,0,0,0,1,1,5,2,0,1,8,5,0,Spouse,38,Female,White,Married_spouse_present,2__children,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,27,64,Works_for_wages_salary,27-39_weeks,40_hours,,Yes,15200.0,13600.0,0.0,0,0.0,0.0,1600.0,400.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,875.0,3431.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,21,Female,Other_Asian_or_Pacific,Never_married_single,No_children,Yes_in_school,Grade_12,Public_school,Employed,Yes_in_labor_force,22,61,Works_for_wages_salary,27-39_weeks,15-29_hours,,Yes,1685.0,1685.0,0.0,0,0.0,0.0,0.0,26.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,725.0,22200.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,5,1,0,Spouse,33,Female,White,Married_spouse_present,2__children,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,6,7,Works_for_wages_salary,50-52_weeks,30-34_hours,,Yes,7200.0,7200.0,0.0,0,0.0,0.0,0.0,177.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000.0,0.0,42000.0,1,0,2,0,1,0,1,0,0,0,0,0,5,0,0,1,99,99,1,Child,8,Female,White,Never_married_single,,Yes_in_school,Grade_1-4,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,277.0,Moved_place_not_reported,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,625.0,70000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,32,Male,White,Never_married_single,,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,20,8,Works_for_wages_salary,40-47_weeks,,Worked_current_yr,Yes,70000.0,70000.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000.0,0.0,198616.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,7,Male,White,Never_married_single,,Yes_in_school,None_or_preschool,Private_school_(19601990),,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,501.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000.0,0.0,39000.0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,Child,6,Female,White,Never_married_single,,Yes_in_school,None_or_preschool,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,456.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000.0,0.0,91524.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,18,16,0,Spouse,46,Female,White,Married_spouse_present,2__children,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,35,66,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,30800.0,30000.0,800.0,0,0.0,0.0,0.0,501.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,212.0,35000.0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,52,Male,White,Never_married_single,,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,33,60,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,35000.0,25000.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,7,Yes,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500.0,0.0,10211.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,57,Male,White,Divorced,,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,41,68,Self-employed,50-52_weeks,40_hours,,Yes,10211.0,10211.0,0.0,0,0.0,0.0,0.0,158.0,Moved_place_not_reported,1,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000.0,0.0,43000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,39,Male,White,Never_married_single,,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,25,18,Works_for_wages_salary,50-52_weeks,60+_hours,,Yes,43000.0,43000.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,6,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000.0,0.0,29560.0,1,2,2,2,2,0,1,1,0,1,0,0,6,0,0,1,99,99,1,Child,7,Male,White,Never_married_single,,Yes_in_school,Grade_1-4,Private_school_(19601990),,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,169.0,Moved_place_not_reported,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,337.0,28300.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,33,Female,White,Never_married_single,No_children,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,17,8,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,28300.0,28000.0,0.0,0,0.0,0.0,0.0,439.0,Same_house,6,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000.0,0.0,135500.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,55,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,31,33,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,87500.0,85000.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,6,Yes,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,575.0,20000.0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,99,99,1,Sibling,19,Male,White,Married_spouse_absent,,No_not_in_school,None_or_preschool,Not_enrolled,Employed,Yes_in_labor_force,17,11,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,13000.0,13000.0,0.0,0,0.0,0.0,0.0,154.0,Moved_place_not_reported,0,No_Service,N
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,39494.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,57,Female,White,Divorced,2__children,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,26,72,Works_for_wages_salary,40-47_weeks,15-29_hours,,Yes,39494.0,33678.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000.0,0.0,143515.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,73,Male,White,Divorced,,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,61,93,Self-employed,50-52_weeks,35-39_hours,,Yes,143515.0,0.0,123515.0,0,0.0,0.0,0.0,501.0,Same_house,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,875.0,23680.0,1,1,1,2,0,0,0,0,0,0,1,1,6,2,0,1,34,13,0,Spouse,50,Female,Black_Negro,Married_spouse_present,6,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,22,18,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,280.0,280.0,0.0,0,0.0,0.0,0.0,139.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,21584.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,17,Male,White,Never_married_single,,Yes_in_school,Grade_11,Public_school,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Never_worked,No,0.0,0.0,0.0,0,0.0,0.0,0.0,142.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,537.0,59200.0,1,1,1,1,2,0,1,1,3,1,0,0,3,0,0,1,99,99,0,Child,4,Male,White,Never_married_single,,No_not_in_school,None_or_preschool,Not_enrolled,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,501.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,412.0,22200.0,1,1,1,1,0,0,0,0,0,0,2,1,6,3,3,1,4,0,0,Head_Householder,29,Male,White,Married_spouse_present,,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,25,15,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,8640.0,8640.0,0.0,0,0.0,0.0,0.0,130.0,Moved_place_not_reported,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,537.0,8000.0,1,1,2,1,0,0,0,0,0,0,2,1,6,1,0,1,31,31,0,Parent,48,Female,White,Married_spouse_present,10_children,No_not_in_school,None_or_preschool,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_6-10_yrs_ago,No,0.0,0.0,0.0,0,0.0,0.0,0.0,47.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,13190.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,68,Female,White,Married_spouse_present,No_children,No_not_in_school,None_or_preschool,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Never_worked,No,4000.0,0.0,0.0,0,0.0,4000.0,0.0,176.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,875.0,35000.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,8,4,0,Head_Householder,37,Male,White,Married_spouse_present,,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,25,18,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,35000.0,35000.0,0.0,0,0.0,0.0,0.0,278.0,Moved_place_not_reported,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500.0,0.0,48459.0,1,1,1,1,0,0,0,0,0,0,1,1,4,1,0,1,8,8,0,Spouse,32,Female,White,Married_spouse_present,1_child,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_6-10_yrs_ago,No,0.0,0.0,0.0,0,0.0,0.0,0.0,373.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,22000.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,16,Female,White,Never_married_single,No_children,Yes_in_school,Grade_11,Public_school,Not_in_labor_force,No_not_in_labor_force,24,44,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,1000.0,1000.0,0.0,0,0.0,0.0,0.0,133.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,25744.0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,5,3,0,Head_Householder,26,Female,White,Divorced,3,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,25,44,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,25744.0,18544.0,0.0,0,0.0,0.0,7200.0,258.0,Moved_place_not_reported,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,312.0,36000.0,1,0,2,0,1,0,1,0,0,0,0,0,7,0,0,1,99,99,2,Child,2,Male,White,Never_married_single,,,,,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,187.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000.0,0.0,85194.0,1,1,2,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,2,Child,23,Male,White,Never_married_single,,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Unemployed,Yes_in_labor_force,32,37,Works_for_wages_salary,27-39_weeks,,Worked_current_yr,Yes,13194.0,13194.0,0.0,0,0.0,0.0,0.0,478.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000.0,0.0,76152.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,28,28,0,Spouse,63,Female,White,Married_spouse_present,2__children,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,11,11,Works_for_wages_salary,,,Worked_2_yrs_prior,No,15640.0,0.0,0.0,0,13972.0,0.0,0.0,501.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,312.0,89220.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,Sibling,43,Male,Black_Negro,Married_spouse_absent,,No_not_in_school,Grade_1-4,Not_enrolled,Unemployed,Yes_in_labor_force,20,52,Works_for_wages_salary,27-39_weeks,,Worked_current_yr,Yes,89220.0,75000.0,0.0,0,5568.0,0.0,8652.0,501.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),62500.0,0.0,49241.0,1,2,1,1,4,0,1,3,0,1,0,0,7,0,0,1,99,99,3,Sibling,19,Male,White,Never_married_single,,Yes_in_school,Grade_12,Public_school,Employed,Yes_in_labor_force,21,18,Works_for_wages_salary,27-39_weeks,15-29_hours,,Yes,9500.0,9500.0,0.0,0,0.0,0.0,0.0,244.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000.0,0.0,12000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,59,Male,Black_Negro,Never_married_single,,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,33,48,Works_for_wages_salary,,,Worked_3-5_yrs_ago,No,12000.0,0.0,0.0,0,0.0,0.0,12000.0,186.0,Same_house,8,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000.0,0.0,9500.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,11,Male,White,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,64.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,487.0,28268.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,51,Female,Other_Asian_or_Pacific,Married_spouse_present,No_children,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,22,32,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,12472.0,6000.0,0.0,0,0.0,0.0,0.0,340.0,Same_house,0,No_Service,N
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,487.0,9941.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,67,Female,White,Married_spouse_present,1_child,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,3340.0,0.0,0.0,0,3340.0,0.0,0.0,133.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),85000.0,0.0,47584.0,2,1,1,2,2,0,1,1,0,1,0,0,7,0,0,1,99,99,2,Child,23,Female,White,Never_married_single,No_children,Yes_in_school,Grade_12,Public_school,Not_in_labor_force,No_not_in_labor_force,25,44,Works_for_wages_salary,14-26_weeks,,Worked_previous_yr,Yes,2335.0,2335.0,0.0,0,0.0,0.0,0.0,237.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000.0,0.0,29558.0,4,1,1,0,0,0,0,0,0,0,0,0,2,1,0,3,8,8,0,Other_non-relatives,28,Female,White,Divorced,3,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,20,9,Works_for_wages_salary,50-52_weeks,30-34_hours,,Yes,22800.0,20000.0,0.0,0,0.0,2800.0,0.0,267.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,1000.0,60000.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,3,Female,White,Never_married_single,,No_not_in_school,None_or_preschool,Not_enrolled,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,477.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,512.0,4000.0,2,0,1,1,0,0,0,0,0,0,0,0,2,1,0,2,15,15,0,Partner_friend_visitor,39,Female,White,Never_married_single,3,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,17,13,Works_for_wages_salary,27-39_weeks,,Worked_previous_yr,Yes,6446.0,4800.0,0.0,0,0.0,0.0,0.0,75.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,675.0,24000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Other_non-relatives,30,Female,White,Never_married_single,No_children,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,30,44,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,16000.0,16000.0,0.0,0,0.0,0.0,0.0,248.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,675.0,12481.0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,60,Male,White,Never_married_single,,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,24,44,Works_for_wages_salary,27-39_weeks,41-48_hours,,Yes,8800.0,8000.0,0.0,0,0.0,800.0,0.0,136.0,Moved_place_not_reported,0,No_Service,P
